"Date","GOOGL P/S (LTM)","MMM P/S (LTM)","NVDA P/S (LTM)","PG P/S (LTM)","GOOGL Open","GOOGL Low","GOOGL High","GOOGL Close","GOOGL Adj. Close","MMM Open","MMM Low","MMM High","MMM Close","MMM Adj. Close","NVDA Open","NVDA Low","NVDA High","NVDA Close","NVDA Adj. Close","PG Open","PG Low","PG High","PG Close","PG Adj. Close","GOOGL P/FCF (LTM)","MMM P/FCF (LTM)","NVDA P/FCF (LTM)","NVDA P/FCF (LTM)","PG P/FCF (LTM)","GOOGL P/E (LTM)","MMM P/E (LTM)","NVDA P/E (LTM)","PG P/E (LTM)","GOOGL Debt/Equity (LTM)","MMM Debt/Equity (LTM)","NVDA Debt/Equity (LTM)","PG Debt/Equity (LTM)"
09-24-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.0435,12.9565,13.195725,13.18225,13.18225,47.271689254996,46.932510371324,47.851575733532,86.96,47.57257374857599,2.724507789597,2.7038675790697497,2.8208287720575003,3.065,2.8116553451565,41.3384495388,41.240984901676,41.54406631463608,61.64,41.432553326368,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
09-27-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.221202,13.221195,13.421225,13.26025,13.26025,47.517867477016,47.08568793169199,47.654633155916,86.19,47.151335457564,2.83229555568375,2.7153343626960003,2.834588912409,2.99875,2.7508813919373747,41.30484104324,41.015807981424,41.47288352104,61.04,41.029251379648,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
09-28-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.337,12.96125,13.33975,13.17925,13.17925,47.40298430674,46.741038420864,47.769516326192,87.04,47.616338765824,2.75432142702525,2.696987508894,2.7841350644535003,2.99275,2.7453773357967752,41.009086282312,40.56545414092,41.089746671656,60.62,40.746940016944,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
09-29-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.19625,13.117775,13.323462,13.19225,13.19225,47.408454933896,47.22146889770392,47.95004702234,87.17,47.687456918852,2.7199210761465,2.69469415216875,2.80477527498075,2.97,2.724507789597,40.639392831152,40.350359769336,40.74472185623704,60.25,40.498237149800005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
09-30-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.229,12.973,13.296725,13.14475,13.14475,48.021165175368,47.162276711876,48.1415189728,86.71,47.43580806967599,2.75890814047575,2.6557070878395,2.7903959283134325,2.9205,2.67909932643705,40.545289043584,40.222647486208,40.76710511428,59.97,40.310029574664,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,0.1151,0.3637,,0.5218
10-01-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.25,13.075,13.2655,13.1405,13.1405,47.802340089128,47.53974998564,48.081342074084,87.62,47.933635140872,2.71762771942125,2.5823196726315,2.7222144328717497,2.8375,2.60295988315875,40.390689964008,40.29658617644,40.578897539144,60.16,40.437741857792,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-04-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.12375,12.971252,13.20625,13.05875,13.05875,47.753104444724,47.107570440316,47.993812039588,86.7,47.43033744252,2.577732959181,2.52498575450025,2.62130673696075,2.81,2.577732959181,40.336916371112,40.115100300416,40.56545414092,59.96,40.303307875552,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-05-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.2095,13.16375,13.5,13.45575,13.45575,47.764045699036,47.764045699036,48.6885816884,88.86,48.611992908216,2.632773520587,2.5891997428072497,2.6373602340375,2.83,2.596079812983,40.504958848912,40.323472972888005,40.941869291192,60.82,40.881373999184,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-06-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.4815,13.248525,13.498747,13.35875,13.35875,48.502580365096,48.502580365096,49.18093813244,89.89,49.175467505284,2.596079812983,2.4470116258417502,2.6075465966092497,2.695,2.4722385498195,40.8343221054,40.53184564536,40.995642884088,60.87,40.914982494744,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-07-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.40525,13.2285,13.43,13.25025,13.25025,49.159055623816,48.382226567664,49.191879386752,88.9,48.63387541684,2.48370533344575,2.3805042808095003,2.485998690171,2.675,2.4538916960175,40.995642884088,40.8343221054,41.098148795546,60.8,40.86793060096,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-08-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.31925,13.1905,13.440125,13.40875,13.40875,49.13717311519199,48.376755940508,49.13717311519199,89.16,48.776111722896,2.4447182691165,2.41031791823775,2.51122561414875,2.715,2.4905854036215,41.0023645832,40.93514759208,41.6745344944,61.86,41.580430706832,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-11-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.462,13.42925,13.615,13.471,13.471,48.951171791888,48.125107091332,48.9621130462,88.25,48.2782846517,2.50205218724775,2.467651836369,2.522692397775,2.7025,2.47911861999525,41.620760901504,41.580430706832,41.815690175752,62.14,41.768638281968,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-12-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.503,13.44475,13.649747,13.53475,13.53475,48.097753955552,47.474102459768,48.436932839224,88.15,48.22357838014,2.4584784094680003,2.4378381989407503,2.53874589485175,2.75375,2.526132432862876,41.681256193512,41.378779733472,41.795525078416,62.02,41.687977892624005,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-13-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.675,13.55825,13.687325,13.5825,13.5825,48.212637125828,48.212637125828,49.087937470788,89.14,48.765170468584,2.56855953228,2.541039251577,2.6373602340375,2.835,2.6006665264335,41.829133573976,41.72824087030488,42.299652511816,62.63,42.098001538456,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-14-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,13.6045,13.42775,13.63125,13.52325,13.52325,48.77064109574,48.338461550416,48.830817994456,89.07,48.72687607849199,2.60295988315875,2.54791932175275,2.6075465966092497,2.79,2.559386105379,42.124888334904,42.024062848224006,42.23915721980801,62.8,42.21227042336,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-15-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,14.98175,14.79,15.041,15.03625,15.03625,49.0988787251,48.343932177572,49.175467505284,89.14,48.765170468584,2.6006665264335,2.559386105379,2.6304801638617503,2.822375,2.5890850749709875,42.326539308264,42.0455722853824,42.3467044056,62.76,42.185383626912,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-18-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.01375,15.01375,15.49225,15.44275,15.44275,48.737817332804,48.51904695283556,49.191879386752,89.66,49.04964308069599,2.5914930995325003,2.5456259650275,2.61672002351025,2.84,2.605253239884,42.266044016256,42.104723237568,42.69623275942401,63.35,42.58196387452,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-19-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.22125,15.0715,15.3705,15.19575,15.19575,48.5518160095,47.873458242156,48.666699179776,88.55,48.44240346637999,2.5479422553200024,2.5272791112255,2.6075465966092497,2.821875,2.5886264036259377,42.333261007376,42.27948741448,42.723119555872,63.18,42.467694989616,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-20-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.2035,15.1875,15.4345,15.1995,15.1995,48.540874755188,48.46975660216,49.20829126822,89.47,48.945701164732,2.5914930995325003,2.5456259650275,2.66029380129,2.8225,2.5891997428072497,42.590834521248006,42.516327654242005,43.092062535652,63.37,42.922728747002,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-21-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.28775,15.15,15.4,15.29975,15.29975,49.164526250972,49.08005976768335,49.72800084804,90.55,49.53652889758,2.5914930995325003,2.504345543973,2.596079812983,2.7725,2.54333260830225,43.071742481014006,42.40118067796001,43.335903191308,63.51,43.017555668646,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-22-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.298,15.25125,15.3705,15.31325,15.31325,49.48182262602,49.24658565831199,49.580293914828,90.44,49.476351998864,2.559386105379,2.531865824676,2.7268011463222503,2.95,2.7061609357950003,43.031102371738,42.760168309898006,43.14624934802001,63.4,42.94304880164,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-25-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.3897,15.37425,15.6185,15.4125,15.4125,49.580293914828,49.580293914828,50.05076785024399,90.9,49.72800084804,2.7268011463222503,2.7015742223445,2.7508813919373747,2.9775,2.73138785977275,43.166569402658,42.997235614008,43.22075621502601,63.54,43.037875723284,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-26-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.3275,15.27575,15.53075,15.465,15.465,49.607647050608,49.312233184184,49.771765865288,90.47,49.492763880332,2.69928086561925,2.6763472983667502,2.7634948539262503,2.9675,2.7222144328717497,42.753394958352,42.346993865592005,42.970142207824,62.86,42.577287818156,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-27-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.39425,15.30825,15.5,15.41175,15.41175,49.230173776844,48.447874093536,49.525587643268,90.37,49.438057608772,2.696987508894,2.69010743871825,2.770374924102,3.01,2.761201497201,42.895635340818,42.489234248058,42.90918204391,63.08,42.726301552168,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-28-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.50125,15.3325,15.525,15.4645,15.4645,48.04304768399199,45.84385556728,48.1415189728,85.07,46.538625216092,2.797895204805,2.7382679299485,2.807068631706,3.0125,2.7634948539262503,42.760168309898006,42.716141524849,43.048035750603006,63.19,42.800808419174,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-29-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.42675,15.32475,15.475,15.3425,15.3425,46.505801453156,45.991562500492,46.615213996276,84.22,46.073621907832,2.75890814047575,2.7290945030475,2.78642842117875,3.005125,2.756729451586762,42.827901825358,42.800808419174,43.24784962121,63.57,43.058195777922,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
10-31-2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081,
11-01-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.39325,15.28025,15.5165,15.375,15.375,46.26509385829199,45.635971735352,46.658979013524,83.98,45.942326856088,2.7749616375525,2.7382679299485,2.8185354153322497,3.01,2.761201497201,43.26816967584801,42.94304880164,43.444276816044,63.62,43.092062535652,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-02-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.46675,15.3645,15.5,15.39,15.39,46.396388910036,46.12832817939199,46.52768396178,84.8,46.39091828288,2.7726682808272503,2.7566147837505,2.86440254983725,3.07125,2.817388736969625,43.261396324302,43.24784962121,43.539103737688,64.02,43.362996597492,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-03-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.4375,15.337552,15.54575,15.5045,15.5045,46.58239023334,45.57032420948,46.817627201048,85.3,46.66444964068,2.8368822691342497,2.7634948539262503,2.8575224796615,3.095,2.8391756258595,43.3494498944,43.234302918118,43.593290550056,64.31,43.559423792326,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-04-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.616,15.5525,15.748,15.60675,15.60675,47.206041729124,47.10209981316,48.070400819772,87.04,47.616338765824,2.8666959065625,2.8391756258595,2.8965095439907502,3.1,2.84376233931,43.708437526338,43.613610604694,44.026785049,65,44.026785049,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-05-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.5795,15.52775,15.63725,15.627,15.627,47.846105106376,47.0473935416,47.862516987844,86.34,47.233394864904,2.86440254983725,2.85064240948575,2.9171497545180003,3.15125,2.890776152177625,43.965824885086,43.769397690252006,44.026785049,65,44.026785049,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-08-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.6005,15.57825,15.73725,15.66925,15.66925,46.93798099847999,46.80121531958,47.37563117095999,85.86,46.970804761416,2.889629473815,2.8666959065625,2.92861653814425,3.164375,2.902816274985188,43.93873147890201,43.735530932522,43.972598236632,64.75,43.85745126035,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-09-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.75,15.512775,15.77125,15.6205,15.6205,47.227924237748,46.47297769022,47.233394864904,85.3,46.66444964068,2.9033896141665,2.871282620013,2.926323181419,3.1475,2.8873361170897502,43.877771314988,43.762624338706,43.986144939724,64.81,43.898091369626,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-10-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.552,15.43775,15.575,15.572,15.572,46.66444964068,46.658979013524,47.315454272244,86.25,47.1841592205,2.907976327617,2.8666959065625,2.9217364679685,3.185,2.9217364679685,43.803264447982,43.5915972121695,43.89131801808,64.57,43.735530932522,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
11-11-2010,Data Restricted,Data Restricted,Data Restricted,Data Restricted,15.4925,15.35525,15.49625,15.42975,15.42975,46.894215981232,46.620684623432,47.353748662336,86.5,47.3209248994,2.852935766211,2.81394870188175,2.9400833217705,3.15275,2.892152166212776,43.566197143872,43.39009000367601,43.742304284068,64.36,43.593290550056,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,Data Restricted,,,,
