Date,PG Adj. Close,Signal,Signal_ema,Signal_sma30,Signal_ema30,Entry/Exit,Entry/Exit_ema,Entry/Exit_sma30,Entry/Exit_ema30,Position,Position_ema,Position_sma30,Position_ema30,Entry/Exit Position,Entry/Exit Position_ema,Entry/Exit Position_sma30,Entry/Exit Position_ema30,Portfolio Holdings,Portfolio Holdings_ema,Portfolio Holdings_sma30,Portfolio Holdings_ema30,Portfolio Cash,Portfolio Cash_ema,Portfolio Cash_sma30,Portfolio Cash_ema30,Ticker Total,Ticker Total_ema,Ticker Total_sma30,Ticker Total_ema30,Daily Returns,Daily Returns_ema,Daily Returns_sma30,Daily Returns_ema30,Cumulative Returns,Cumulative Returns_ema,Cumulative Returns_sma30,Cumulative Returns_ema30
2023-05-18,149.679893409319,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74839.9467046595,74839.9467046595,74839.9467046595,74839.9467046595,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,115347.28532068503,117805.90333445848,107976.6330568695,121719.6074292025,-0.010730638408924631,-0.010509042674717084,-0.011454737930987169,-0.010174578810818291,0.153472853206851,0.1780590333445875,0.07976633056869731,0.21719607429202625
2023-05-19,150.307934658791,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,75153.9673293955,75153.9673293955,75153.9673293955,75153.9673293955,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,115661.30594542103,118119.92395919448,108290.6536816055,122033.6280539385,0.002722392849237698,0.0026655763068552663,0.002908227603009461,0.002579868858997525,0.15661305945421122,0.18119923959194773,0.08290653681605753,0.22033628053938625
2023-05-22,146.372863705068,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73186.431852534,73186.431852534,73186.431852534,73186.431852534,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,113693.77046855954,116152.38848233299,106323.11820474401,120066.09257707701,-0.017011181576922052,-0.01665710077447391,-0.018169023918226723,-0.0161228958627031,0.13693770468559618,0.1615238848233327,0.06323118204744249,0.20066092577077121
2023-05-23,144.792947436865,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,72396.4737184325,72396.4737184325,72396.4737184325,72396.4737184325,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,112903.81233445804,115362.43034823149,105533.16007064251,119276.13444297551,-0.006948121527203255,-0.006801049418124094,-0.007429787119112685,-0.006579360726629679,0.1290381233445812,0.1536243034823177,0.05533160070642751,0.19276134442975623
2023-05-24,143.59574380505902,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,71797.87190252951,71797.87190252951,71797.87190252951,71797.87190252951,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,112305.21051855505,114763.8285323285,104934.55825473952,118677.53262707253,-0.00530187425496087,-0.005188880072100277,-0.005672168022849866,-0.005018621861770378,0.12305210518555132,0.14763828532328782,0.049345582547397626,0.18677532627072635
2023-05-25,142.673308219897,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,71336.6541099485,71336.6541099485,71336.6541099485,71336.6541099485,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,111843.99272597404,114302.61073974748,104473.3404621585,118216.31483449152,-0.004106824522668195,-0.004018842857364979,-0.004395289790626977,-0.0038863109332608614,0.11843992725974117,0.14302610739747768,0.04473340462158748,0.1821631483449162
2023-05-26,142.68312136442,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,71341.56068221,71341.56068221,71341.56068221,71341.56068221,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,111848.89929823553,114307.51731200897,104478.24703442,118221.221406753,4.3869788103112484e-05,4.29261609138365e-05,4.696482604837904e-05,4.1505034802824525e-05,0.11848899298235605,0.14307517312009255,0.044782470344202574,0.18221221406753085
2023-05-30,140.504603280314,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,70252.301640157,70252.301640157,70252.301640157,70252.301640157,40507.33861602553,42965.95662979898,33136.68635221,46879.66072454301,110759.64025618254,113218.25826995599,103388.98799236701,117131.96236470001,-0.009738665725699924,-0.00952919867098323,-0.010425701741474835,-0.009213735309883786,0.10759640256182612,0.13218258269956262,0.03388987992367265,0.17131962364700093
2023-05-31,139.83730945275,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,500.0,0.0,500.0,500.0,0.0,-500.0,0.0,0.0,69918.654726375,0.0,69918.654726375,69918.654726375,40507.33861602553,112884.61135617398,33136.68635221,46879.66072454301,110425.99334240053,112884.61135617398,103055.341078585,116798.31545091802,-0.003012351006289826,-0.0029469355815955334,-0.0032271030044963567,-0.002848470281264115,0.10425993342400597,0.12884611356174247,0.030553410785852497,0.167983154509181
2023-06-01,141.270028553108,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,70635.01427655401,0.0,70635.01427655401,70635.01427655401,40507.33861602553,112884.61135617398,33136.68635221,46879.66072454301,111142.35289257954,112884.61135617398,103771.70062876401,117514.67500109703,0.006487236641447014,0.0,0.006951212258205608,0.006133303784505717,0.1114235289257961,0.12884611356174247,0.03771700628764263,0.17514675001097113
2023-06-02,143.78219355099603,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,71891.09677549801,0.0,71891.09677549801,71891.09677549801,40507.33861602553,112884.61135617398,33136.68635221,46879.66072454301,112398.43539152354,112884.61135617398,105027.78312770801,118770.75750004101,0.01130156476134725,0.0,0.012104287501633504,0.010688728866690589,0.1239843539152361,0.12884611356174247,0.05027783127708263,0.18770757500041113
2023-06-05,143.213031168662,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,-500.0,0.0,0.0,0.0,0.0,0.0,71606.515584331,71606.515584331,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104743.20193654101,118486.17630887401,-0.0025318963753873103,0.0,-0.0027095801005432296,-0.0023960543584721217,0.121138542003566,0.12884611356174247,0.047432019365412526,0.18486176308874103
2023-06-06,141.790125212827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,70895.0626064135,70895.0626064135,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104031.7489586235,117774.7233309565,0.0,0.0,-0.00679235468043593,-0.006004523059828237,0.121138542003566,0.12884611356174247,0.04031748958623749,0.177747233309566
2023-06-07,142.09433269304,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71047.16634652,71047.16634652,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104183.85269873,117926.82707106302,0.0,0.0,0.0014620896181125609,0.0012914803431895994,0.121138542003566,0.12884611356174247,0.041838526987302505,0.17926827071063123
2023-06-08,143.703688394812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71851.844197406,71851.844197406,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104988.530549616,118731.504921949,0.0,0.0,0.007723633077890701,0.006823535160503269,0.121138542003566,0.12884611356174247,0.049885305496162546,0.18731504921949105
2023-06-09,143.821446129088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71910.723064544,71910.723064544,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,105047.409416754,118790.383789087,0.0,0.0,0.0005608123747400384,0.000495899274389755,0.121138542003566,0.12884611356174247,0.05047409416754256,0.18790383789087106
2023-06-12,142.692934508943,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71346.4672544715,71346.4672544715,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104483.1536066815,118226.1279790145,0.0,0.0,-0.005371439554819779,-0.004750012518474067,0.121138542003566,0.12884611356174247,0.044831536066817446,0.18226127979014595
2023-06-13,142.349474450638,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71174.73722531901,71174.73722531901,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104311.42357752901,118054.39794986203,0.0,0.0,-0.0016436145275529057,-0.0014525556413634844,0.121138542003566,0.12884611356174247,0.0431142357752925,0.18054397949862122
2023-06-14,143.684062105766,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,71842.031052883,71842.031052883,112113.85420035654,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,104978.717405093,118721.69177742602,0.0,0.0,0.006397130867148215,0.005652426670689437,0.121138542003566,0.12884611356174247,0.04978717405093236,0.18721691777426108
2023-06-15,145.676130443935,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,72838.0652219675,0.0,72838.0652219675,72838.0652219675,39275.78897838904,112884.61135617398,33136.68635221,46879.66072454301,112113.85420035654,112884.61135617398,105974.7515741775,119717.7259465105,0.0,0.0,0.009487962833847341,0.008389656129157874,0.121138542003566,0.12884611356174247,0.05974751574177728,0.19717725946510578
2023-06-16,146.745763196942,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,73372.881598471,0.0,73372.881598471,73372.881598471,39275.78897838904,112884.61135617398,33136.68635221,46879.66072454301,112648.67057686004,112884.61135617398,106509.567950681,120252.542323014,0.004770296947848474,0.0,0.0050466395868751235,0.00446731152195845,0.126486705768601,0.12884611356174247,0.06509567950681228,0.202525423230141
2023-06-20,145.391549252768,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,500.0,0.0,0.0,72695.774626384,72695.774626384,72695.774626384,72695.774626384,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,111971.56360477304,112884.61135617398,105832.460978594,119575.435350927,-0.006010785290404441,0.0,-0.006357240810520692,-0.005630708166387111,0.11971563604773094,0.12884611356174247,0.05832460978594223,0.19575435350927095
2023-06-21,146.647631751712,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73323.815875856,73323.815875856,73323.815875856,73323.815875856,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112599.60485424504,113512.65260564598,106460.502228066,120203.47660039901,0.005608935244387769,0.0055635683369668065,0.005934296941266792,0.005252259777510648,0.12599604854245117,0.1351265260564627,0.06460502228066223,0.20203476600399095
2023-06-22,147.14810212238498,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73574.0510611925,73574.0510611925,73574.0510611925,73574.0510611925,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112849.84003958154,113762.88779098248,106710.7374134025,120453.7117857355,0.002222345146418725,0.00220446954231468,0.0023504978851258684,0.0020817632934890806,0.12849840039581606,0.13762887790982758,0.06710737413402734,0.20453711785735584
2023-06-23,145.685943588458,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,72842.971794229,72842.971794229,72842.971794229,72842.971794229,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112118.76077261804,113031.80852401898,105979.658146439,119722.632518772,-0.006478336758891978,-0.006426342378955008,-0.00685103753084626,-0.006069379316960721,0.12118760772618109,0.13031808524019262,0.05979658146439237,0.19722632518772087
2023-06-26,145.833140756303,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,72916.5703781515,72916.5703781515,72916.5703781515,72916.5703781515,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112192.35935654055,113105.40710794149,106053.2567303615,119796.23110269452,0.0006564341544210706,0.0006511316140436207,0.0006944595331757064,0.0006147424457190187,0.12192359356540616,0.1310540710794177,0.060532567303617446,0.19796231102694595
2023-06-27,147.216794134046,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73608.397067023,73608.397067023,73608.397067023,73608.397067023,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112884.18604541205,113797.23379681299,106745.08341923301,120488.05779156601,0.006166433194197518,0.006116654424940693,0.006523389381906997,0.00577502883440828,0.12884186045412127,0.1379723379681328,0.06745083419233233,0.20488057791566083
2023-06-28,147.18735470047702,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73593.6773502385,73593.6773502385,73593.6773502385,73593.6773502385,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112869.46632862755,113782.51408002849,106730.3637024485,120473.33807478152,-0.0001303966241876786,-0.0001293503918626815,-0.00013789596965974038,-0.00012216743347248649,0.1286946632862762,0.13782514080028774,0.06730363702448727,0.204733380747816
2023-06-29,146.588752884574,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73294.376442287,73294.376442287,73294.376442287,73294.376442287,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112570.16542067604,113483.21317207698,106431.062794497,120174.03716683,-0.002651743803590456,-0.002630464886203776,-0.0028042714141396363,-0.002484374656952948,0.12570165420676127,0.1348321317207728,0.06431062794497233,0.20174037166830083
2023-06-30,148.904654992002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74452.327496001,74452.327496001,74452.327496001,74452.327496001,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,113728.11647439004,114641.16422579098,107589.013848211,121331.98822054401,0.010286482651835183,0.010203721073337668,0.010879822331097522,0.009635617484552661,0.1372811647439014,0.1464116422579127,0.07589013848211246,0.21331988220544074
2023-07-03,149.65045397575,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74825.226987875,74825.226987875,74825.226987875,74825.226987875,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,114101.01596626404,115014.06371766498,107961.913340085,121704.88771241801,0.003278868088507858,0.0032527538811413237,0.00346596254149234,0.0030733815322978586,0.1410101596626412,0.1501406371766527,0.07961913340085247,0.21704887712418075
2023-07-05,149.395312218152,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74697.656109076,74697.656109076,74697.656109076,74697.656109076,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,113973.44508746504,114886.49283886598,107834.342461286,121577.316833619,-0.0011180520849763953,-0.0011091763448352054,-0.0011816285470704901,-0.0010481984840284841,0.1397344508746512,0.14886492838866272,0.07834342461286248,0.21577316833619054
2023-07-06,149.149983605077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74574.99180253851,74574.99180253851,74574.99180253851,74574.99180253851,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,113850.78078092755,114763.8285323285,107711.67815474852,121454.65252708152,-0.0010762533890534831,-0.00106769998375289,-0.001137525427778452,-0.0010089407278608409,0.1385078078092763,0.14763828532328782,0.07711678154748758,0.21454652527081564
2023-07-07,146.01959050224002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73009.79525112001,73009.79525112001,73009.79525112001,73009.79525112001,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112285.58422950906,113198.63198091,106146.48160333002,119889.45597566303,-0.013747789349203177,-0.013638413526589455,-0.014531354243407013,-0.012887085993428582,0.12285584229509117,0.1319863198091027,0.06146481603330267,0.19889455975663073
2023-07-10,146.078469369378,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73039.234684689,73039.234684689,73039.234684689,73039.234684689,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112315.02366307804,113228.07141447898,106175.921036899,119918.895409232,0.0002621835542915285,0.0002600688104954507,0.00027734723868655387,0.0002455548182231926,0.12315023663078106,0.1322807141447926,0.061759210368992346,0.19918895409232062
2023-07-11,145.313044096584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,72656.522048292,72656.522048292,72656.522048292,72656.522048292,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,111932.31102668104,112845.35877808198,105793.208400502,119536.18277283502,-0.003407492817212643,-0.003380015499831801,-0.00360451440081222,-0.0031914289661437723,0.11932311026681108,0.1284535877808226,0.057932084005022366,0.19536182772835065
2023-07-12,146.068656224855,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73034.32811242751,73034.32811242751,73034.32811242751,73034.32811242751,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112310.11709081655,113223.16484221749,106171.01446463751,119913.98883697053,0.0033753083508252235,0.003347998253773854,0.003571175029546847,0.0031606000406880774,0.12310117090816641,0.13223164842217772,0.061710144646377474,0.19913988836970575
2023-07-13,146.166787670085,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73083.3938350425,73083.3938350425,73083.3938350425,73083.3938350425,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112359.18281343154,113272.23056483248,106220.0801872525,119963.05455958552,0.0004368771388183479,0.0004333540992549345,0.0004621385870937633,0.0004091743014378313,0.12359182813431624,0.13272230564832754,0.06220080187252752,0.19963054559585558
2023-07-14,147.246233567615,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73623.1167838075,73623.1167838075,73623.1167838075,73623.1167838075,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112898.90576219655,113811.95351359749,106759.80313601751,120502.77750835053,0.00480354996583765,0.004764830233091377,0.005081176250418373,0.004499076409369973,0.12898905762196633,0.13811953513597763,0.06759803136017761,0.20502777508350545
2023-07-17,146.206040248177,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73103.0201240885,73103.0201240885,73103.0201240885,73103.0201240885,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112378.80910247755,113291.85685387849,106239.70647629851,119982.68084863151,-0.0046067466837499405,-0.0045697894084285595,-0.004871652480066602,-0.004316055367960092,0.12378809102477639,0.1329185685387877,0.062397064762987675,0.1998268084863153
2023-07-18,146.480808294821,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73240.4041474105,73240.4041474105,73240.4041474105,73240.4041474105,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,112516.19312579955,113429.24087720049,106377.0904996205,120120.06487195351,0.0012225082684114152,0.0012126557648286518,0.0012931513826484053,0.0011450321192216784,0.12516193125799635,0.13429240877200765,0.06377090499620763,0.20120064871953525
2023-07-19,147.481749036167,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,73740.8745180835,73740.8745180835,73740.8745180835,73740.8745180835,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,113016.66349647254,113929.71124787348,106877.5608702935,120620.5352426265,0.0044479852790026975,0.00441218125769538,0.004704681885191908,0.00416641775215898,0.13016663496472614,0.13929711247873766,0.06877560870293742,0.20620535242626525
2023-07-20,148.677309727568,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,74338.654863784,74338.654863784,74338.654863784,74338.654863784,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,113614.44384217304,114527.49159357398,107475.341215994,121218.31558832701,0.005289311568812627,0.005246922327398318,0.005593132373463927,0.004955875419538458,0.13614443842173118,0.1452749159357427,0.07475341215994247,0.2121831558832703
2023-07-21,151.017673861829,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,75508.83693091449,75508.83693091449,75508.83693091449,75508.83693091449,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,114784.62590930353,115697.67366070447,108645.5232831245,122388.4976554575,0.010299588921599101,0.010217477488140059,0.010887912091190888,0.009653508724742466,0.14784625909303606,0.15697673660704758,0.08645523283124734,0.2238849765545754
2023-07-24,151.501546615326,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,75750.773307663,75750.773307663,75750.773307663,75750.773307663,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,115026.56228605204,115939.61003745298,108887.459659873,122630.43403220602,0.002107741997954271,0.0020911083956451915,0.002226841653825362,0.0019767901508980223,0.15026562286052125,0.15939610037453278,0.08887459659873254,0.2263043403220606
2023-07-25,151.857044964834,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,75928.522482417,75928.522482417,75928.522482417,75928.522482417,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,115204.31146080604,116117.35921220698,109065.208834627,122808.18320696,0.001545288072784201,0.0015331186183615841,0.0016324118067336801,0.0014494703224103844,0.1520431146080614,0.16117359212207272,0.0906520883462727,0.22808183206960053
2023-07-26,152.015044231282,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,76007.522115641,76007.522115641,76007.522115641,76007.522115641,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,115283.31109403004,116196.35884543098,109144.208467851,122887.18284018402,0.0006857350408353557,0.0006803430060755566,0.0007243339472606802,0.0006432766218100738,0.15283311094030116,0.1619635884543127,0.09144208467851267,0.2288718284018405
2023-07-27,150.207927621283,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,75103.96381064151,75103.96381064151,75103.96381064151,75103.96381064151,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,114379.75278903055,115292.80054043149,108240.65016285151,121983.62453518453,-0.00783771993035931,-0.007776132694497284,-0.008278573070284678,-0.007352746512014785,0.1437975278903063,0.1529280054043176,0.08240650162851781,0.21983624535184565
2023-07-28,154.45415790707298,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77227.07895353649,77227.07895353649,77227.07895353649,77227.07895353649,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116502.86793192553,117415.91568332647,110363.76530574649,124106.7396780795,0.018561984014871857,0.018414984569226744,0.019614767092591245,0.017404919315892053,0.16502867931925613,0.17415915683326744,0.10363765305746764,0.24106739678079525
2023-07-31,154.34553341139,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77172.766705695,77172.766705695,77172.766705695,77172.766705695,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116448.55568408404,117361.60343548498,110309.453057905,124052.42743023802,-0.0004661880759297965,-0.00046256291172630526,-0.0004921202868625185,-0.0004376252891853394,0.1644855568408412,0.1736160343548525,0.10309453057905271,0.24052427430238055
2023-08-01,154.29615864062498,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77148.07932031249,77148.07932031249,77148.07932031249,77148.07932031249,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116423.86829870153,117336.91605010247,110284.7656725225,124027.74004485551,-0.0002120025039167306,-0.00021035317054163283,-0.00022380117658227228,-0.00019900767678560083,0.16423868298701616,0.17336916050102746,0.10284765672522767,0.2402774004485555
2023-08-02,154.631907081827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77315.9535409135,77315.9535409135,77315.9535409135,77315.9535409135,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116591.74251930254,117504.79027070348,110452.6398931235,124195.6142654565,0.0014419227178597005,0.0014307025124924433,0.0015221886683740582,0.0013535215633235786,0.1659174251930262,0.17504790270703752,0.10452639893123772,0.24195614265456555
2023-08-03,155.0367802021,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77518.39010105,77518.39010105,77518.39010105,77518.39010105,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116794.17907943904,117707.22683083998,110655.07645326,124398.050825593,0.0017362855701636981,0.0017227941062669672,0.0018327905999564464,0.0016299815523583838,0.1679417907943912,0.1770722683084025,0.1065507645326027,0.24398050825593076
2023-08-04,153.338288087784,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,76669.14404389201,76669.14404389201,76669.14404389201,76669.14404389201,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,115944.93302228105,116857.980773682,109805.83039610201,123548.80476843502,-0.00727130464764314,-0.007214901582707878,-0.007674713934310073,-0.0068268437609897425,0.15944933022281127,0.16857980773682257,0.09805830396102277,0.23548804768435083
2023-08-07,154.957780568876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77478.89028443799,77478.89028443799,77478.89028443799,77478.89028443799,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116754.67926282703,117667.72701422797,110615.576636648,124358.55100898101,0.0069838863970914655,0.006929319120396293,0.007374346495308881,0.0065540596856739075,0.1675467926282712,0.1766772701422823,0.1061557663664825,0.24358551008981078
2023-08-08,155.12565478947698,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,77562.82739473849,77562.82739473849,77562.82739473849,77562.82739473849,39275.78897838904,40188.83672978998,33136.68635221,46879.66072454301,116838.61637312753,117751.66412452847,110699.51374694849,124442.48811928151,0.0007189185977851675,0.0007133401182326526,0.0007588181778070968,0.0006749605042795093,0.16838616373127602,0.17751664124528732,0.10699513746948752,0.24442488119281558
